Date,BEN,BEN: Change,BENlog_return,ISRG,ISRG: Change,ISRGlog_return
2020-04-30,15.573925018310547,0.01892923120541612,0.018752302570207168,170.2933349609375,-0.01700918055179146,-0.017155498198817683
2020-05-01,14.904345512390137,-0.042993625892841614,-0.04394522704231646,166.2866668701172,-0.023528038203840307,-0.02380924203599012
2020-05-04,15.152337074279785,0.016638876338681996,0.016501966828772127,167.3300018310547,0.006274315196614255,0.006254713629235536
2020-05-05,14.846475601196289,-0.02018576220843704,-0.02039227855892719,170.95333862304688,0.02165383823787015,0.02142272426720715
2020-05-06,14.664617538452148,-0.012249241343816775,-0.01232488162595268,170.61666870117188,-0.0019693673407418233,-0.0019713090943728273
2020-05-07,14.995269775390625,0.022547620902588994,0.022297180860197795,178.64666748046875,0.04706456198228248,0.04599059377168178
2020-05-08,15.87151050567627,0.05843447589877182,0.05679090688860315,179.2566680908203,0.0034145647324670403,0.003408748342842883
2020-05-11,16.177370071411133,0.019270980265266857,0.01908764652820507,179.6999969482422,0.002473151276008778,0.0024700980703819017
2020-05-12,14.887807846069336,-0.0797139596639832,-0.08307074385389497,174.2866668701172,-0.030124263606326918,-0.03058732250173319
2020-05-13,14.325695037841797,-0.037756586734557285,-0.038487831980246676,169.64332580566406,-0.02664197524595191,-0.02700330481168438
2020-05-14,14.904345512390137,0.04039248867296252,0.03959803491324351,172.42333984375,0.016387405899307872,0.016254581497009677
2020-05-15,14.681147575378418,-0.014975359825506684,-0.01508862271735124,173.47000122070312,0.006070299867185103,0.006051949819696224
2020-05-18,15.160599708557129,0.032657674116892244,0.032135745203008194,179.47000122070312,0.03458811297502851,0.034003389032609244
2020-05-19,14.821676254272461,-0.022355544028602514,-0.02260921699625123,177.0,-0.013762752570919301,-0.013858337269067197
2020-05-20,15.04487133026123,0.015058693238184206,0.014946436672328405,184.10333251953125,0.04013182214424438,0.03934745718269089
2020-05-21,14.846475601196289,-0.013186934252198523,-0.013274653891889233,181.98333740234375,-0.011515245749082803,-0.011582059605307112
2020-05-22,14.78861141204834,-0.0038975034009611775,-0.0039051184602609907,187.60000610351562,0.030863642690287074,0.03039693895564239
2020-05-26,15.67312240600586,0.05981028031048985,0.05808991126583344,187.02999877929688,-0.003038418473740534,-0.00304304383872374
2020-05-27,15.995508193969727,0.02056934027646795,0.020360648315122003,188.2433319091797,0.006487371746789039,0.0064664193193354775
2020-05-28,15.631789207458496,-0.022738820305087337,-0.023001334420645586,190.79666137695312,0.013563983605035856,0.013472816249272138
2020-05-29,15.59872055053711,-0.002115474849520682,-0.002117715627203788,193.3433380126953,0.013347595379097132,0.013259301038244286
2020-06-01,16.111242294311523,0.032856652705196776,0.03232841255596351,191.52999877929688,-0.00937885552218698,-0.00942311393384416
2020-06-02,16.36750030517578,0.01590554013049239,0.015780372521589314,193.27000427246094,0.009084767421573048,0.009043749162414407
2020-06-03,17.433862686157227,0.06515120581022615,0.06311676637016468,191.48666381835938,-0.00922719726123411,-0.009270031543073681
2020-06-04,17.84718894958496,0.023708243598587142,0.023431567659613756,188.0833282470703,-0.01777322505611878,-0.0179330655735485
2020-06-05,18.76475715637207,0.051412477862988526,0.050134477188017904,197.586669921875,0.050527294276294876,0.04929222314177448
2020-06-08,20.029516220092773,0.06740076906837134,0.06522650542369793,197.56666564941406,-0.00010124302651004502,-0.0001012481519311985
2020-06-09,19.550060272216797,-0.02393747021183701,-0.02422862721536846,194.83999633789062,-0.013801261981927437,-0.01389738483390292
2020-06-10,18.63249397277832,-0.046934192870108915,-0.04807132510976191,195.1266632080078,0.0014712937564422823,0.0014702124642524388
2020-06-11,17.235471725463867,-0.07497773778193473,-0.07793747449655052,182.61000061035156,-0.06414634674664277,-0.06629616809080395
2020-06-12,18.012514114379883,0.04508390610324908,0.04409717511523968,186.1366729736328,0.019312591596811757,0.019128470296359612
2020-06-15,18.376235961914062,0.02019273074400041,0.019991561156858097,190.42666625976562,0.023047544675629306,0.022785961623278964
2020-06-16,18.591161727905273,0.011695853625119934,0.011627985797981953,191.69000244140625,0.00663423987015177,0.006612330150331261
2020-06-17,18.59943199157715,0.00044484921345500084,0.0004447502973777173,192.8300018310547,0.005947098832120412,0.005929484640917637
2020-06-18,18.64902687072754,0.0026664727811500644,0.0026629240496013713,195.17999267578125,0.012186852784378921,0.01211319096064951
2020-06-19,18.144777297973633,-0.027038921454148435,-0.02741119909071304,195.8433380126953,0.0033986338856768494,0.0033928715818155038
2020-06-22,17.929851531982422,-0.011845048437999495,-0.011915759966589203,196.32000732421875,0.0024339317148103223,0.002430974500480644
2020-06-23,17.81412124633789,-0.006454614832593353,-0.006475535932597355,196.17333984375,-0.0007470837153471521,-0.0007473629214549058
2020-06-24,17.210676193237305,-0.033874533846267485,-0.03446157105685377,184.98666381835938,-0.057024446004236284,-0.058714920337127725
2020-06-25,17.425596237182617,0.01248760022745432,0.012410273234631841,185.0366668701172,0.0002703062519517907,0.00027026972579888536
2020-06-26,16.565893173217773,-0.04933564695653947,-0.05059421980402105,183.28334045410156,-0.009475562036827756,-0.009520740797386852
2020-06-29,16.89654541015625,0.019959819460446893,0.01976323383443111,184.58999633789062,0.007129157950480858,0.007103865641371917
2020-06-30,17.334665298461914,0.025929554099402896,0.025599083669492994,189.94332885742188,0.02900120605524048,0.02858862891657115
2020-07-01,16.698156356811523,-0.036718848082222144,-0.03740995557028427,191.84666442871094,0.010020544457856495,0.009970671693674452
2020-07-02,16.846946716308594,0.00891058607415518,0.00887112106636979,193.4933319091797,0.00858324790463394,0.008546621266786188
2020-07-06,17.30160140991211,0.026987364610311815,0.026629627667534416,194.8800048828125,0.007166515558705067,0.007140958118628159
2020-07-07,17.0866756439209,-0.012422304785502658,-0.0125001066036414,191.77999877929688,-0.015907255879738735,-0.016035134216601833
2020-07-08,17.46692657470703,0.022254237085691964,0.022010225116526026,193.65333557128906,0.009768155198228268,0.009720755194008075
2020-07-09,16.756019592285156,-0.04070017580833618,-0.04155161042556789,191.49000549316406,-0.01117114802976693,-0.011234013931917928
2020-07-10,17.442134857177734,0.040947389749322216,0.040131250170645595,191.9566650390625,0.002436991657588594,0.0024340270089913936
2020-07-13,17.243741989135742,-0.011374345495347993,-0.011439528107471307,190.42999267578125,-0.00795321362230672,-0.007985009122245179
2020-07-14,17.386110305786133,0.00825623097005801,0.008222334737424716,195.1133270263672,0.02459347020277214,0.024295919481743686
2020-07-15,18.022598266601562,0.036608991293676896,0.03595480056729764,202.60000610351562,0.03837092622656524,0.03765306794953054
2020-07-16,17.846723556518555,-0.009758565745147219,-0.009806492600984176,201.4166717529297,-0.005840741929599602,-0.005857865772597442
2020-07-17,17.628978729248047,-0.01220082927720234,-0.012275870395303253,216.913330078125,0.07693830997368711,0.07412211702924926
2020-07-20,17.084611892700195,-0.030879090893943806,-0.03136589767616564,222.51333618164062,0.0258167909805207,0.025489164507929832
2020-07-21,17.804853439331055,0.04215732561876928,0.04129291621324529,219.38333129882812,-0.014066594553494238,-0.014166466775543632
2020-07-22,17.511728286743164,-0.01646321625655034,-0.016600240994817866,227.1133270263672,0.03523510962193299,0.034628559975628546
2020-07-23,17.419607162475586,-0.005260538694933703,-0.0052744240463071,228.85000610351562,0.007646751073074665,0.007617662864837
2020-07-24,17.25211524963379,-0.009615137200257862,-0.009661661094552736,225.11000061035156,-0.016342606045080643,-0.016477619432606925
2020-07-27,17.603857040405273,0.020388328369122855,0.020183268930335622,228.4499969482422,0.01483717439844856,0.014728180313323243
2020-07-28,17.218612670898438,-0.021884088732520568,-0.022127097291699073,226.56333923339844,-0.008258514948771056,-0.008292805406023734
2020-07-29,17.687606811523438,0.027237626491108502,0.026873283433693343,231.92999267578125,0.02368721021036091,0.02341102117633634
2020-07-30,17.31073570251465,-0.021307071839886116,-0.021537344324794525,229.1300048828125,-0.012072555863367307,-0.012146021039577088
2020-07-31,17.628978729248047,0.018384142199523446,0.018217196851062628,228.47999572753906,-0.002836857423391015,-0.002840888929755721
2020-08-03,17.9807186126709,0.01995236870070549,0.019755928853574897,229.64666748046875,0.005106231507115977,0.0050932389170266455
2020-08-04,17.76297378540039,-0.012109906837486695,-0.012183829160437169,227.8333282470703,-0.00789621401125995,-0.007927554197345534
2020-08-05,18.575334548950195,0.045733376255809866,0.04471843473360031,230.9633331298828,0.013738134393657342,0.01364462171181639
2020-08-06,18.298965454101562,-0.014878283571170048,-0.014990075465681506,230.4166717529297,-0.002366875163884563,-0.002369680640588271
2020-08-07,18.6842041015625,0.021052482361760383,0.020833940762287353,228.61666870117188,-0.007811947972618527,-0.0078426210871269
2020-08-10,18.742826461791992,0.0031375358517191643,0.0031326240573808857,227.6666717529297,-0.004155414185848083,-0.004164071911991926
2020-08-11,18.98569679260254,0.012958041910362317,0.01287480477433898,225.0,-0.011713052825859549,-0.011782191039093188
2020-08-12,18.432960510253906,-0.029113299784920055,-0.02954550110847252,227.69667053222656,0.01198520236545142,0.011913948589842589
2020-08-13,18.324087142944336,-0.0059064504179351385,-0.005923962486361966,230.18666076660156,0.01093555838368121,0.010876197535687917
2020-08-14,18.382713317871094,0.003199404940034345,0.0031942977344955343,228.17333984375,-0.008746470869104739,-0.008784945756042314
2020-08-17,18.257091522216797,-0.006833691712538004,-0.006857148308256947,231.3333282470703,0.013849069332483088,0.013754047278058446
2020-08-18,18.19009017944336,-0.003669880423828986,-0.003676630955815863,230.79666137695312,-0.0023198856567006043,-0.0023225807604592037
2020-08-19,18.148216247558594,-0.0023020189274315372,-0.00230467264639241,230.47000122070312,-0.0014153591057215476,-0.001416361672526988
2020-08-20,17.729476928710938,-0.023073304457896127,-0.02334365990563474,231.01666259765625,0.002371941571821523,0.002369132958778724
2020-08-21,17.5787296295166,-0.008502636586543488,-0.008538990215477596,231.2933349609375,0.0011976294704036938,0.0011969128843088567
2020-08-24,18.064470291137695,0.027632296067941153,0.02725741439726709,231.913330078125,0.002680557644655801,0.0026769713574161962
2020-08-25,17.97234535217285,-0.005099786347460111,-0.005112834639092648,233.1666717529297,0.005404353748801105,0.0053898026317928316
2020-08-26,17.838350296020508,-0.007455624378826187,-0.007483556466972714,233.3300018310547,0.0007004863812529738,0.0007002411551794808
2020-08-27,17.880224227905273,0.002347410561508445,0.002344659697433491,236.4633331298828,0.013428754443232105,0.013339387885700806
2020-08-28,17.86347198486328,-0.0009369145950556268,-0.0009373537738716309,242.336669921875,0.024838255953899324,0.024534801069421925
2020-08-31,17.63735580444336,-0.01265801970700453,-0.012738814967879644,243.6133270263672,0.0052681135913263955,0.00525428562452666
2020-09-01,17.603857040405273,-0.0018993076065090264,-0.001901113578294031,247.19000244140625,0.014681772375498836,0.014575038581386758
2020-09-02,18.231964111328125,0.035680082466086116,0.03505829544012367,255.0366668701172,0.03174345382585164,0.03125004490142374
2020-09-03,18.022598266601562,-0.011483449805414936,-0.011549893775573857,247.20333862304688,-0.03071451781111778,-0.03119609521992063
2020-09-04,17.838350296020508,-0.010223163600250218,-0.010275779041938,245.0933380126953,-0.00853548589636588,-0.008572121775088341
2020-09-08,17.218612670898438,-0.03474186877361218,-0.03535971991431092,231.38999938964844,-0.055910693999920436,-0.057534513497651325
2020-09-09,17.084611892700195,-0.00778232141923485,-0.007812761716204,239.82666015625,0.03646078390965668,0.03581181706906186
2020-09-10,16.808244705200195,-0.016176380782643607,-0.016308646759712334,235.1999969482422,-0.019291696782140377,-0.01948020999600711
2020-09-11,16.942245483398438,0.007972324329427627,0.007940713249860164,234.17999267578125,-0.004336752915372721,-0.004346183904754573
2020-09-14,17.05949592590332,0.006920596364854648,0.006896758954037276,238.77999877929688,0.019643036328403474,0.019452601660435487
2020-09-15,17.07624053955078,0.000981542111220035,0.0009810607137441631,238.52333068847656,-0.0010749145327600962,-0.0010754926677207122
2020-09-16,17.63735580444336,0.03285941443568707,0.032331086428267874,230.4633331298828,-0.033791233483656646,-0.03437535371282076
2020-09-17,17.58710289001465,-0.0028492317661387156,-0.002853298553617624,226.9566650390625,-0.015215731037110602,-0.015332678078946985
2020-09-18,17.77134895324707,0.010476203180515231,0.01042170803502568,218.52333068847656,-0.03715834628224923,-0.037866310903774625
2020-09-21,16.8333740234375,-0.05278017624194975,-0.05422408627278283,213.98333740234375,-0.020775782941936605,-0.020994636057197785
2020-09-22,16.64075469970703,-0.01144270444310691,-0.011508675929916395,222.0066680908203,0.037495118946531125,0.03680926848179999
2020-09-23,16.39788055419922,-0.014595140057685474,-0.014702696935669845,219.1366729736328,-0.012927517636602825,-0.01301180520004131
2020-09-24,16.138263702392578,-0.01583234192666183,-0.015959012222754282,219.17666625976562,0.00018250384835227784,0.00018248719655092723
2020-09-25,16.44813346862793,0.01920093585962479,0.019018924064956436,224.57666015625,0.024637631316484887,0.02433901966081753
2020-09-28,17.143239974975586,0.04226050984286189,0.0413919215301462,231.05332946777344,0.02883945868202553,0.028431427850113756
2020-09-29,17.007455825805664,-0.007920565153852421,-0.007952099453386402,230.97666931152344,-0.00033178555109592,-0.0003318406040994088
2020-09-30,17.270540237426758,0.015468769363017332,0.01535034761464378,236.51333618164062,0.02397067585492696,0.023687889346850434
2020-10-01,16.96502113342285,-0.0176901880198177,-0.01784852956958377,236.83999633789062,0.001381148993641279,0.0013801960846752225
2020-10-02,17.41481590270996,0.026513068610387158,0.02616768862852983,232.0933380126953,-0.02004162471959947,-0.02024518242324691
2020-10-05,17.652442932128906,0.013645107174631077,0.013552850982746348,235.89999389648438,0.01640140090354869,0.016268350762360023
2020-10-06,17.74579620361328,0.005288405227724224,0.0052744707187616,233.0066680908203,-0.012265052482085648,-0.01234088896857206
2020-10-07,18.4502010345459,0.039694180123019285,0.038926612335855384,240.0933380126953,0.03041402196744336,0.02996068455121767
2020-10-08,18.942432403564453,0.026678916294565536,0.02632923970193981,241.0066680908203,0.0038040625603559253,0.003796845411574289
2020-10-09,19.171573638916016,0.012096716539341745,0.01202413600168755,246.06333923339844,0.020981457412093674,0.020764377814961203
2020-10-12,19.494070053100586,0.016821593274426894,0.016681677168822566,251.88999938964844,0.023679513471623892,0.023403502505012806
2020-10-13,19.655319213867188,0.008271703155234844,0.008237680108956948,251.78334045410156,-0.00042343457781301996,-0.00042352425154873084
2020-10-14,19.86748504638672,0.01079432138501435,0.010736478574900947,250.36000061035156,-0.005653034236431043,-0.005669073108560233
2020-10-15,20.04570960998535,0.008970665546369494,0.008930668150405403,247.0,-0.013420676634287587,-0.013511547866419232
2020-10-16,19.935379028320312,-0.005503949913056694,-0.0055191524537217896,250.89332580566406,0.015762452654510373,0.015639515376891715
2020-10-19,19.68926429748535,-0.01234562585869714,-0.012422466180489455,245.3733367919922,-0.022001338600563303,-0.02224697766048882
2020-10-20,19.502559661865234,-0.009482560282557784,-0.009527806014744348,244.3333282470703,-0.004238474149306226,-0.004247481942740291
2020-10-21,19.31584930419922,-0.009573633456489539,-0.009619755290345276,242.82666015625,-0.006166445247685393,-0.00618553629424033
2020-10-22,19.67228889465332,0.018453218641367952,0.0182850240062386,244.31333923339844,0.0061223881932561675,0.006103722521576885
2020-10-23,19.706239700317383,0.0017258187822408733,0.001724331268213492,245.16000366210938,0.0034654858853289117,0.003459494926184647
2020-10-26,19.38374137878418,-0.016365289696948615,-0.016500680219380663,237.2566680908203,-0.03223745901954622,-0.03276853070320076
2020-10-27,16.744361877441406,-0.13616460567471345,-0.14637304415574162,240.3000030517578,0.012827184101618316,0.012745612590245882
2020-10-28,15.819305419921875,-0.05524584718667602,-0.0568305410878689,229.26666259765625,-0.04591485773608217,-0.04700236386008729
2020-10-29,15.819305419921875,0.0,0.0,228.75999450683594,-0.002209951002381305,-0.002212396547785772
2020-10-30,15.912657737731934,0.005901164136606019,0.005883820465971766,222.36000061035156,-0.027976893032724437,-0.028375702204184016
2020-11-02,16.625551223754883,0.044800403412972534,0.04382586565497468,225.32666015625,0.013341696068336573,0.013253479414983659
2020-11-03,16.981990814208984,0.02143926451862921,0.02121267635530303,227.3333282470703,0.00890559550045622,0.008866174556628675
2020-11-04,16.32851219177246,-0.038480684013193045,-0.039240624725236095,236.5500030517578,0.04054255869896317,0.03974226817650691
2020-11-05,17.083833694458008,0.04625782764617914,0.04521982441475954,242.75999450683594,0.02625234147098854,0.02591366336142411
2020-11-06,16.47278594970703,-0.03576760086052588,-0.03642293548069725,244.6233367919922,0.0076756563161966,0.007646348342672144
2020-11-09,17.32994842529297,0.05203506426920956,0.05072644481443258,257.8166809082031,0.053933301250932875,0.05252916657120462
2020-11-10,17.618497848510742,0.016650333638422055,0.016513236548479446,249.8333282470703,-0.03096522937542323,-0.031454784737650926
2020-11-11,17.279029846191406,-0.019267704048221757,-0.019455745595780078,245.85000610351562,-0.015943918177383498,-0.016072389831792863
2020-11-12,16.812255859375,-0.027013900142043634,-0.027385482758446815,246.92333984375,0.004365807254779863,0.004356304765605509
2020-11-13,17.406328201293945,0.03533567100620072,0.03472569394978449,251.1266632080078,0.017022786776323517,0.016879522691839302
2020-11-16,18.05132484436035,0.03705529595945789,0.036385250833925326,252.72999572753906,0.0063845570958078746,0.006364262148183811
2020-11-17,18.22954559326172,0.009873001036655005,0.009824581399170562,249.71665954589844,-0.011923144195710056,-0.01199479498410093
2020-11-18,18.093753814697266,-0.007448994154557909,-0.007476876461235756,244.4600067138672,-0.02105046912604991,-0.021275189492463795
2020-11-19,17.69487762451172,-0.022044966139726396,-0.022291587652306172,244.64999389648438,0.0007771708148547329,0.0007768689739948158
2020-11-20,17.474224090576172,-0.012469910141107099,-0.0125483119279011,243.5800018310547,-0.00437356260831312,-0.004383154610957244
2020-11-23,18.042837142944336,0.0325401030352368,0.0320218858108636,239.68333435058594,-0.01599748522529143,-0.0161268262677951
2020-11-24,18.984867095947266,0.05221074410524795,0.05089342134896804,241.6133270263672,0.008052260625506236,0.008020014163863935
2020-11-25,18.942432403564453,-0.0022351851170909764,-0.002237686871963526,242.1233367919922,0.002110851135166625,0.0021086264190554762
2020-11-27,18.89999771118164,-0.0022401923617173525,-0.0022427053463735893,243.27333068847656,0.004749620221335071,0.004738376363857486
